match_id,analysis_data,generated_at
2,"{""player"": ""James Milner"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 26.4, ""suggested_stake"": 26.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 39, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314602
2,"{""player"": ""James Milner"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 41.6, ""suggested_stake"": 41.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 39, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314621
2,"{""player"": ""James Milner"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 25.5, ""suggested_stake"": 25.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 39, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314639
2,"{""player"": ""James Milner"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 19.8, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 39, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314656
2,"{""player"": ""James Milner"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 28.5, ""suggested_stake"": 28.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 39, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314675
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 27.7, ""suggested_stake"": 27.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314698
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314720
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 46.6, ""suggested_stake"": 46.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314738
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 30.5, ""suggested_stake"": 30.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314757
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 24.8, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314774
2,"{""player"": ""Diego G\u00f3mez"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 33.5, ""suggested_stake"": 33.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314793
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 20.8, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314815
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 31.4, ""suggested_stake"": 31.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314841
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 25.7, ""suggested_stake"": 25.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314862
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 23.7, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314880
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 36.4, ""suggested_stake"": 36.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314898
2,"{""player"": ""Danny Welbeck"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 24.4, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314918
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 25.8, ""suggested_stake"": 25.75, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314940
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 36.4, ""suggested_stake"": 36.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314964
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 30.7, ""suggested_stake"": 30.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.314985
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 28.7, ""suggested_stake"": 28.69, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315002
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 41.4, ""suggested_stake"": 41.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315020
2,"{""player"": ""Georginio Rutter"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 29.4, ""suggested_stake"": 29.38, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 23, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315040
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 30.8, ""suggested_stake"": 30.75, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315061
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 41.4, ""suggested_stake"": 41.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315087
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 35.7, ""suggested_stake"": 35.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315108
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 33.7, ""suggested_stake"": 33.69, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315125
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 46.4, ""suggested_stake"": 46.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315143
2,"{""player"": ""Abdallah Sima"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 34.4, ""suggested_stake"": 34.38, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:17.315162
3,"{""player"": ""Benjamin Lecomte"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 14.7, ""suggested_stake"": 25.0, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 0.1, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128224
3,"{""player"": ""Benjamin Lecomte"", ""prop"": ""Player Fouls"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 26.1, ""suggested_stake"": 26.14, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 0.3, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128262
3,"{""player"": ""Benjamin Lecomte"", ""prop"": ""Player Saves"", ""threshold"": ""5"", ""model_prob"": 0.2746, ""final_score"": 32.2, ""suggested_stake"": 32.22, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 3.5, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128300
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 28.5, ""suggested_stake"": 28.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128333
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 26.4, ""suggested_stake"": 26.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128360
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 31.1, ""suggested_stake"": 31.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128386
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 19.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128408
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 16.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128430
3,"{""player"": ""Kenny Tete"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 39.6, ""suggested_stake"": 39.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128456
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 28.5, ""suggested_stake"": 28.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128486
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 26.4, ""suggested_stake"": 26.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128511
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 31.1, ""suggested_stake"": 31.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128534
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 19.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128556
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 16.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128578
3,"{""player"": ""Joachim Andersen"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 39.6, ""suggested_stake"": 39.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128602
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 28.5, ""suggested_stake"": 28.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128631
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 26.4, ""suggested_stake"": 26.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128657
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 31.1, ""suggested_stake"": 31.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128680
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 19.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128701
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 16.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128722
3,"{""player"": ""Timothy Castagne"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 39.6, ""suggested_stake"": 39.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 29, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128747
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 33.5, ""suggested_stake"": 33.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128775
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128799
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 36.1, ""suggested_stake"": 36.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128822
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 24.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128843
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128865
3,"{""player"": ""Antonee Robinson"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 44.6, ""suggested_stake"": 44.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128890
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 22.7, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128918
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 26.4, ""suggested_stake"": 26.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128946
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 41.6, ""suggested_stake"": 41.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128969
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 25.5, ""suggested_stake"": 25.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.128992
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 19.8, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129013
3,"{""player"": ""Tom Cairney"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 28.5, ""suggested_stake"": 28.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129038
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 27.7, ""suggested_stake"": 27.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129066
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129094
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 46.6, ""suggested_stake"": 46.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129116
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 30.5, ""suggested_stake"": 30.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129140
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 24.8, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129161
3,"{""player"": ""Harrison Reed"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 33.5, ""suggested_stake"": 33.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 30, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129185
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 32.7, ""suggested_stake"": 32.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129212
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 36.4, ""suggested_stake"": 36.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129239
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 51.6, ""suggested_stake"": 51.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129263
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 35.5, ""suggested_stake"": 35.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129286
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 29.8, ""suggested_stake"": 29.75, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129307
3,"{""player"": ""Harry Wilson"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 38.5, ""suggested_stake"": 38.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129331
3,"{""player"": ""Ra\u00fal Jim\u00e9nez"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 20.8, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 34, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:04:21.129360
